"學年度","學校代碼","學校名稱","科系代碼","科系名稱","日間_進修別","等級別","上學年畢業生男","上學年畢業生女","縣市名稱","體系別"
109,1062,僑光科技大學,04131009,企業管理系_工商管理,D 日,B 四技,1,0,19 臺中市,2 技職
109,1062,僑光科技大學,04131009,企業管理系,D 日,C 二技,0,1,19 臺中市,2 技職
109,1062,僑光科技大學,04131009,企業管理系,N 職,M 碩士,6,4,19 臺中市,2 技職
109,1062,僑光科技大學,04131009,企業管理系,N 修,B 四技,51,34,19 臺中市,2 技職
109,1062,僑光科技大學,04132016,行銷與流通管理系,D 日,B 四技,36,82,19 臺中市,2 技職
109,1062,僑光科技大學,04132016,行銷與流通管理系,N 修,B 四技,34,58,19 臺中市,2 技職
109,1062,僑光科技大學,04141011,國際貿易系,D 日,B 四技,28,89,19 臺中市,2 技職
109,1062,僑光科技大學,04141011,國際貿易系,N 修,B 四技,20,12,19 臺中市,2 技職
109,1062,僑光科技大學,04212018,財經法律系,D 日,B 四技,25,45,19 臺中市,2 技職
109,1062,僑光科技大學,04212018,財經法律系,N 修,B 四技,20,19,19 臺中市,2 技職
109,1062,僑光科技大學,04212018,財經法律系學士後多元專長培力課程,N 修,X 4+X,5,1,19 臺中市,2 技職
109,1062,僑光科技大學,06131019,資訊科技系,D 日,B 四技,67,15,19 臺中市,2 技職
109,1062,僑光科技大學,06131019,資訊科技系,N 修,B 四技,64,24,19 臺中市,2 技職
109,1062,僑光科技大學,06133021,多媒體與遊戲設計系,D 日,B 四技,72,33,19 臺中市,2 技職
109,1062,僑光科技大學,06133021,多媒體與遊戲設計系,N 修,B 四技,24,10,19 臺中市,2 技職
109,1062,僑光科技大學,07191022,工業工程與管理系,N 修,B 四技,1,0,19 臺中市,2 技職
109,1062,僑光科技大學,10131024,餐飲管理系,D 日,B 四技,61,122,19 臺中市,2 技職
109,1062,僑光科技大學,10131024,餐飲管理系_雙軌旗艦餐飲門市管理,D 日,B 四技,1,0,19 臺中市,2 技職
109,1062,僑光科技大學,10131024,餐飲管理系,N 修,B 四技,37,55,19 臺中市,2 技職
109,1062,僑光科技大學,10131025,旅館與會展管理系,D 日,B 四技,20,89,19 臺中市,2 技職
109,1062,僑光科技大學,10131025,旅館與會展管理系,N 修,B 四技,18,40,19 臺中市,2 技職
109,1062,僑光科技大學,10151026,觀光與休閒事業管理系,D 日,B 四技,44,118,19 臺中市,2 技職
109,1062,僑光科技大學,10151026,觀光與休閒事業管理系,N 修,B 四技,65,74,19 臺中市,2 技職
109,1063,育達科技大學,02122007,時尚造型設計系,D 日,B 四技,3,42,05 苗栗縣,2 技職
109,1063,育達科技大學,02122007,時尚造型設計系,N 修,B 四技,5,18,05 苗栗縣,2 技職
109,1063,育達科技大學,02122007,時尚造型設計系,N 修,C 二技,1,13,05 苗栗縣,2 技職
109,1063,育達科技大學,02122034,茶陶創意設計系,D 日,B 四技,6,5,05 苗栗縣,2 技職
109,1063,育達科技大學,02122034,茶陶創意設計系,N 修,C 二技,1,0,05 苗栗縣,2 技職
109,1063,育達科技大學,02199036,文化創意設計研究所,D 日,M 碩士,0,4,05 苗栗縣,2 技職
109,1063,育達科技大學,02311005,應用日語系,D 日,B 四技,19,32,05 苗栗縣,2 技職
109,1063,育達科技大學,02311005,應用日語系,N 修,B 四技,6,6,05 苗栗縣,2 技職
109,1063,育達科技大學,04131011,企業管理系,D 日,B 四技,1,0,05 苗栗縣,2 技職
109,1063,育達科技大學,04143022,行銷與流通管理系,D 日,M 碩士,2,7,05 苗栗縣,2 技職
109,1063,育達科技大學,04143022,行銷與流通管理系,D 日,B 四技,12,5,05 苗栗縣,2 技職
109,1063,育達科技大學,04143022,行銷與流通管理系,N 職,M 碩士,4,9,05 苗栗縣,2 技職
109,1063,育達科技大學,04143022,行銷與流通管理系,N 修,B 四技,16,15,05 苗栗縣,2 技職
109,1063,育達科技大學,04143022,行銷與流通管理系,N 修,C 二技,18,16,05 苗栗縣,2 技職
109,1063,育達科技大學,04143022,行銷與流通管理系_現役軍人營區在職專班,N 修,C 二技,9,3,05 苗栗縣,2 技職
109,1063,育達科技大學,06131024,資訊管理系,D 日,M 碩士,9,5,05 苗栗縣,2 技職
109,1063,育達科技大學,06131024,資訊管理系,D 日,B 四技,27,7,05 苗栗縣,2 技職
109,1063,育達科技大學,06131024,資訊管理系,N 職,M 碩士,11,1,05 苗栗縣,2 技職
109,1063,育達科技大學,06131024,資訊管理系_現役軍人營區在職專班,N 職,M 碩士,3,0,05 苗栗縣,2 技職
109,1063,育達科技大學,06131024,資訊管理系,N 修,B 四技,57,15,05 苗栗縣,2 技職
109,1063,育達科技大學,06133026,多媒體與遊戲設計系,D 日,B 四技,29,12,05 苗栗縣,2 技職
109,1063,育達科技大學,09221028,幼兒保育系,D 日,B 四技,1,39,05 苗栗縣,2 技職
109,1063,育達科技大學,09221028,幼兒保育系,N 修,C 二技,9,99,05 苗栗縣,2 技職
109,1063,育達科技大學,09231027,健康照顧社會工作系,D 日,B 四技,10,14,05 苗栗縣,2 技職
109,1063,育達科技大學,09231027,健康照顧社會工作系,N 修,B 四技,1,11,05 苗栗縣,2 技職
109,1063,育達科技大學,09231027,健康照顧社會工作系,N 修,C 二技,21,100,05 苗栗縣,2 技職
109,1063,育達科技大學,10131029,餐旅經營系,D 日,B 四技,44,51,05 苗栗縣,2 技職
109,1063,育達科技大學,10131029,餐旅經營系,N 修,B 四技,13,10,05 苗栗縣,2 技職
109,1063,育達科技大學,10151031,休閒事業管理系,D 日,M 碩士,3,4,05 苗栗縣,2 技職
109,1063,育達科技大學,10151031,休閒事業管理系,D 日,B 四技,26,27,05 苗栗縣,2 技職
109,1063,育達科技大學,10151031,休閒事業管理系,N 職,M 碩士,5,12,05 苗栗縣,2 技職
109,1063,育達科技大學,10151031,休閒事業管理系_現役軍人營區在職專班,N 職,M 碩士,1,0,05 苗栗縣,2 技職
109,1063,育達科技大學,10151031,休閒事業管理系,N 修,B 四技,23,20,05 苗栗縣,2 技職
109,1063,育達科技大學,10151031,休閒事業管理系,N 修,C 二技,16,14,05 苗栗縣,2 技職
109,1063,育達科技大學,10151031,休閒事業管理系_現役軍人營區在職專班,N 修,C 二技,29,11,05 苗栗縣,2 技職
109,1063,育達科技大學,10152030,休閒運動管理系,D 日,B 四技,43,8,05 苗栗縣,2 技職
109,1064,美和科技大學,02299002,文化創意系,D 日,B 四技,8,21,13 屏東縣,2 技職
109,1064,美和科技大學,04121006,財務金融系,D 日,B 四技,8,4,13 屏東縣,2 技職
109,1064,美和科技大學,04121006,財務金融系,N 修,B 四技,1,0,13 屏東縣,2 技職
109,1064,美和科技大學,04131004,企業管理系經營管理碩士班,D 日,M 碩士,1,0,13 屏東縣,2 技職
109,1064,美和科技大學,04131004,企業管理系,D 日,B 四技,9,10,13 屏東縣,2 技職
109,1064,美和科技大學,04131004,企業管理系_越南境外專班,D 日,B 四技,3,8,13 屏東縣,2 技職
109,1064,美和科技大學,04131004,企業管理系_現役軍人營區在職專班,N 職,M 碩士,10,1,13 屏東縣,2 技職
109,1064,美和科技大學,04131004,企業管理系經營管理所_境外進修學制碩士在職專班,N 職,M 碩士,3,6,13 屏東縣,2 技職
109,1064,美和科技大學,04131004,企業管理系經營管理碩士班,N 職,M 碩士,6,10,13 屏東縣,2 技職
109,1064,美和科技大學,04131004,企業管理系,N 修,B 四技,6,4,13 屏東縣,2 技職
109,1064,美和科技大學,04133007,健康事業管理系,D 日,B 四技,5,7,13 屏東縣,2 技職
109,1064,美和科技大學,04133007,健康事業管理科,N 修,2 二專,3,11,13 屏東縣,2 技職
109,1064,美和科技大學,05121008,生物科技系健康產業碩士班,D 日,M 碩士,4,3,13 屏東縣,2 技職
109,1064,美和科技大學,05121008,生物科技系,D 日,B 四技,17,6,13 屏東縣,2 技職
109,1064,美和科技大學,05121008,生物科技系_四技日間部(越南胡志明食品工業大學),D 日,B 四技,7,9,13 屏東縣,2 技職
109,1064,美和科技大學,05191012,食品營養系,D 日,B 四技,15,29,13 屏東縣,2 技職
109,1064,美和科技大學,05191012,食品營養系_日間學士境外專班,D 日,B 四技,8,15,13 屏東縣,2 技職
109,1064,美和科技大學,05191012,食品營養系,N 修,B 四技,2,3,13 屏東縣,2 技職
109,1064,美和科技大學,05191012,食品營養系,N 修,C 二技,4,5,13 屏東縣,2 技職
109,1064,美和科技大學,06121011,資訊管理系,D 日,B 四技,15,7,13 屏東縣,2 技職
109,1064,美和科技大學,06121011,資訊管理系,N 修,B 四技,5,4,13 屏東縣,2 技職
109,1064,美和科技大學,06131010,資訊科技系,D 日,B 四技,26,1,13 屏東縣,2 技職
109,1064,美和科技大學,06131010,資訊科技系,N 修,B 四技,2,0,13 屏東縣,2 技職
109,1064,美和科技大學,09131013,護理系健康照護碩士班,D 日,M 碩士,0,4,13 屏東縣,2 技職
109,1064,美和科技大學,09131013,護理系,D 日,B 四技,38,119,13 屏東縣,2 技職
109,1064,美和科技大學,09131013,護理系,D 日,C 二技,11,149,13 屏東縣,2 技職
109,1064,美和科技大學,09131013,護理科,D 日,5 五專,17,199,13 屏東縣,2 技職
109,1064,美和科技大學,09131013,護理系_健康照護境外碩士在職專班,N 職,M 碩士,1,4,13 屏東縣,2 技職
109,1064,美和科技大學,09131013,護理系_境外專班,N 職,M 碩士,2,4,13 屏東縣,2 技職
109,1064,美和科技大學,09131013,護理系健康照護碩士班,N 職,M 碩士,0,8,13 屏東縣,2 技職
109,1064,美和科技大學,09131013,護理系,N 修,B 四技,9,26,13 屏東縣,2 技職
109,1064,美和科技大學,09131013,護理系,N 修,C 二技,35,181,13 屏東縣,2 技職
109,1064,美和科技大學,09131014,健康照護研究所,D 日,M 碩士,0,1,13 屏東縣,2 技職
109,1064,美和科技大學,09131014,健康照護研究所,N 職,M 碩士,0,1,13 屏東縣,2 技職
109,1064,美和科技大學,09231016,社會工作系碩士班,D 日,M 碩士,0,1,13 屏東縣,2 技職
109,1064,美和科技大學,09231016,社會工作系,D 日,B 四技,10,27,13 屏東縣,2 技職
109,1064,美和科技大學,09231016,社會工作系,N 修,B 四技,10,35,13 屏東縣,2 技職
109,1064,美和科技大學,09231016,社會工作系,N 修,C 二技,10,48,13 屏東縣,2 技職
109,1064,美和科技大學,10121021,美容系,D 日,B 四技,3,36,13 屏東縣,2 技職
109,1064,美和科技大學,10121021,美容科,D 日,5 五專,0,28,13 屏東縣,2 技職
109,1064,美和科技大學,10121021,美容系,N 修,B 四技,0,6,13 屏東縣,2 技職
109,1064,美和科技大學,10121021,美容系,N 修,C 二技,2,38,13 屏東縣,2 技職
109,1064,美和科技大學,10131018,餐旅管理系,D 日,B 四技,41,54,13 屏東縣,2 技職
109,1064,美和科技大學,10131018,餐旅管理系,D 日,C 二技,10,13,13 屏東縣,2 技職
109,1064,美和科技大學,10131018,餐旅管理科,D 日,5 五專,8,37,13 屏東縣,2 技職
109,1064,美和科技大學,10131018,餐旅管理系,N 修,B 四技,10,10,13 屏東縣,2 技職
109,1064,美和科技大學,10151019,觀光系,D 日,B 四技,11,24,13 屏東縣,2 技職
109,1064,美和科技大學,10151019,觀光科,D 日,5 五專,4,17,13 屏東縣,2 技職
109,1064,美和科技大學,10151019,觀光系,N 修,B 四技,7,10,13 屏東縣,2 技職
109,1064,美和科技大學,10152020,運動與休閒管理系,D 日,M 碩士,7,9,13 屏東縣,2 技職
109,1064,美和科技大學,10152020,運動與休閒管理系,D 日,B 四技,49,9,13 屏東縣,2 技職
109,1064,美和科技大學,10152020,運動與休閒管理系,N 修,B 四技,6,1,13 屏東縣,2 技職
109,1065,吳鳳科技大學,01121023,幼兒保育系,D 日,B 四技,0,30,10 嘉義縣,2 技職
109,1065,吳鳳科技大學,02112005,應用數位媒體系,D 日,B 四技,40,32,10 嘉義縣,2 技職
109,1065,吳鳳科技大學,02112005,應用數位媒體系,N 職,M 碩士,3,16,10 嘉義縣,2 技職
109,1065,吳鳳科技大學,02311003,應用日語系,D 日,B 四技,11,19,10 嘉義縣,2 技職
109,1065,吳鳳科技大學,04132011,行銷與流通管理系,D 日,B 四技,9,6,10 嘉義縣,2 技職
109,1065,吳鳳科技大學,04132011,行銷與流通管理系,N 修,B 四技,8,5,10 嘉義縣,2 技職
109,1065,吳鳳科技大學,04199013,安全科技與管理系,D 日,B 四技,42,0,10 嘉義縣,2 技職
109,1065,吳鳳科技大學,06131018,資訊工程系,D 日,B 四技,29,0,10 嘉義縣,2 技職
109,1065,吳鳳科技大學,06132015,應用遊戲科技系,D 日,B 四技,14,1,10 嘉義縣,2 技職
109,1065,吳鳳科技大學,07141016,電機工程系,D 日,B 四技,83,1,10 嘉義縣,2 技職
109,1065,吳鳳科技大學,07141016,電機工程系,N 修,B 四技,19,1,10 嘉義縣,2 技職
109,1065,吳鳳科技大學,07151019,機械工程系,D 日,B 四技,44,0,10 嘉義縣,2 技職
109,1065,吳鳳科技大學,07151019,機械工程系,N 修,B 四技,27,0,10 嘉義縣,2 技職
109,1065,吳鳳科技大學,07151020,光機電暨材料研究所,D 日,M 碩士,7,4,10 嘉義縣,2 技職
109,1065,吳鳳科技大學,09131022,長期照護系,D 日,B 四技,2,13,10 嘉義縣,2 技職
109,1065,吳鳳科技大學,10121028,美容美髮造型設計系,D 日,B 四技,7,21,10 嘉義縣,2 技職
109,1065,吳鳳科技大學,10131024,餐旅管理系餐旅管理與餐飲安全碩士班,D 日,M 碩士,3,9,10 嘉義縣,2 技職
109,1065,吳鳳科技大學,10131024,餐旅管理系,D 日,B 四技,48,50,10 嘉義縣,2 技職
109,1065,吳鳳科技大學,10131024,餐旅管理系,N 修,B 四技,15,21,10 嘉義縣,2 技職
109,1065,吳鳳科技大學,10151025,觀光休閒管理系,D 日,B 四技,27,43,10 嘉義縣,2 技職
109,1065,吳鳳科技大學,10151025,觀光休閒管理科,D 日,5 五專,0,2,10 嘉義縣,2 技職
109,1065,吳鳳科技大學,10151025,觀光休閒管理系,N 修,B 四技,10,10,10 嘉義縣,2 技職
109,1065,吳鳳科技大學,10152027,休閒遊憩與運動管理系,D 日,B 四技,23,7,10 嘉義縣,2 技職
109,1065,吳鳳科技大學,10152027,休閒遊憩與運動管理系,N 修,B 四技,28,5,10 嘉義縣,2 技職
109,1065,吳鳳科技大學,10321029,消防系,D 日,B 四技,98,10,10 嘉義縣,2 技職
109,1065,吳鳳科技大學,10321029,消防系,N 職,M 碩士,14,2,10 嘉義縣,2 技職
109,1065,吳鳳科技大學,10321029,消防系,N 修,B 四技,15,1,10 嘉義縣,2 技職
109,1066,環球科技大學,02111026,多媒體動畫設計系,D 日,B 四技,15,11,09 雲林縣,2 技職
109,1066,環球科技大學,02112003,視覺傳達設計系文化創意設計碩士班,D 日,M 碩士,0,6,09 雲林縣,2 技職
109,1066,環球科技大學,02112003,視覺傳達設計系,D 日,B 四技,25,31,09 雲林縣,2 技職
109,1066,環球科技大學,02123005,創意商品設計系,D 日,B 四技,10,14,09 雲林縣,2 技職
109,1066,環球科技大學,02311001,應用外語系,D 日,B 四技,3,8,09 雲林縣,2 技職
109,1066,環球科技大學,04131011,企業管理系中小企業經營策略管理碩士班,D 日,M 碩士,1,4,09 雲林縣,2 技職
109,1066,環球科技大學,04131011,企業管理系,D 日,B 四技,12,12,09 雲林縣,2 技職
109,1066,環球科技大學,04131011,企業管理系,N 修,B 四技,35,17,09 雲林縣,2 技職
109,1066,環球科技大學,04131011,企業管理系,N 修,C 二技,36,61,09 雲林縣,2 技職
109,1066,環球科技大學,04131011,企業管理科,N 修,2 二專,14,12,09 雲林縣,2 技職
109,1066,環球科技大學,04134006,公共事務管理研究所,N 職,M 碩士,8,3,09 雲林縣,2 技職
109,1066,環球科技大學,04143021,行銷管理系,D 日,B 四技,23,15,09 雲林縣,2 技職
109,1066,環球科技大學,04143021,行銷管理系,N 修,B 四技,25,30,09 雲林縣,2 技職
109,1066,環球科技大學,04143021,行銷管理系,N 修,C 二技,18,23,09 雲林縣,2 技職
109,1066,環球科技大學,04143021,行銷管理科,N 修,2 二專,17,25,09 雲林縣,2 技職
109,1066,環球科技大學,05211030,觀光與生態旅遊系環境資源管理碩士班,D 日,M 碩士,4,7,09 雲林縣,2 技職
109,1066,環球科技大學,06131035,資訊與電子商務管理系,D 日,B 四技,13,2,09 雲林縣,2 技職
109,1066,環球科技大學,06131035,資訊與電子商務管理系,N 修,B 四技,3,2,09 雲林縣,2 技職
109,1066,環球科技大學,06131035,資訊與電子商務管理科,N 修,2 二專,4,3,09 雲林縣,2 技職
109,1066,環球科技大學,07211024,生物技術系,D 日,M 碩士,3,3,09 雲林縣,2 技職
109,1066,環球科技大學,07211024,生物技術系,D 日,B 四技,10,6,09 雲林縣,2 技職
109,1066,環球科技大學,09221027,幼兒保育系,D 日,B 四技,3,37,09 雲林縣,2 技職
109,1066,環球科技大學,09221027,幼兒保育系,N 修,B 四技,1,18,09 雲林縣,2 技職
109,1066,環球科技大學,09221027,幼兒保育系,N 修,C 二技,2,39,09 雲林縣,2 技職
109,1066,環球科技大學,10121036,時尚造型設計系,D 日,B 四技,1,55,09 雲林縣,2 技職
109,1066,環球科技大學,10131028,餐飲廚藝系,D 日,B 四技,46,52,09 雲林縣,2 技職
109,1066,環球科技大學,10131029,觀光與餐飲旅館系,D 日,B 四技,57,77,09 雲林縣,2 技職
109,1066,環球科技大學,10131029,觀光與餐飲旅館系,N 修,B 四技,11,27,09 雲林縣,2 技職
109,1066,環球科技大學,10131029,觀光與餐飲旅館系,N 修,C 二技,5,4,09 雲林縣,2 技職
109,1066,環球科技大學,10131029,觀光與餐飲旅館科,N 修,2 二專,6,8,09 雲林縣,2 技職
109,1066,環球科技大學,10151030,觀光與生態旅遊系,D 日,B 四技,8,7,09 雲林縣,2 技職
109,1066,環球科技大學,10152032,運動保健與防護系,D 日,B 四技,9,4,09 雲林縣,2 技職
109,1067,台灣首府大學,01111001,教育研究所,D 日,M 碩士,2,9,11 臺南市,1 一般
109,1067,台灣首府大學,01121002,幼兒教育學系,D 日,M 碩士,0,1,11 臺南市,1 一般
109,1067,台灣首府大學,01121002,幼兒教育學系,D 日,B 學士,4,39,11 臺南市,1 一般
109,1067,台灣首府大學,04131009,企業管理學系,D 日,B 學士,2,2,11 臺南市,1 一般
109,1067,台灣首府大學,04131009,企業管理學系,P 進,B 學士,4,5,11 臺南市,1 一般
109,1067,台灣首府大學,04199016,休閒資訊管理學系,D 日,B 學士,23,4,11 臺南市,1 一般
109,1067,台灣首府大學,04199016,休閒資訊管理學系,P 進,B 學士,6,7,11 臺南市,1 一般
109,1067,台灣首府大學,06134021,資訊與多媒體設計學系,D 日,B 學士,6,2,11 臺南市,1 一般
109,1067,台灣首府大學,10131030,餐旅管理學系,D 日,B 學士,35,26,11 臺南市,1 一般
109,1067,台灣首府大學,10131030,餐旅管理學系,P 進,B 學士,6,10,11 臺南市,1 一般
109,1067,台灣首府大學,10131032,烘焙管理學系,D 日,B 學士,19,45,11 臺南市,1 一般
109,1067,台灣首府大學,10131034,飯店管理學系,D 日,B 學士,24,20,11 臺南市,1 一般
109,1067,台灣首府大學,10151036,觀光事業管理學系,D 日,B 學士,19,11,11 臺南市,1 一般
109,1067,台灣首府大學,10151036,觀光事業管理學系,P 進,B 學士,6,5,11 臺南市,1 一般
109,1067,台灣首府大學,10152038,休閒管理學系,D 日,M 碩士,3,2,11 臺南市,1 一般
109,1067,台灣首府大學,10152038,休閒管理學系,D 日,B 學士,7,7,11 臺南市,1 一般
109,1067,台灣首府大學,10152038,休閒管理學系,P 進,B 學士,13,10,11 臺南市,1 一般
109,1068,中州科技大學,02111003,視訊傳播系,D 日,B 四技,7,5,07 彰化縣,2 技職
109,1068,中州科技大學,04132006,行銷與流通管理系,D 日,B 四技,6,9,07 彰化縣,2 技職
109,1068,中州科技大學,04132006,行銷與流通管理系,N 修,B 四技,7,8,07 彰化縣,2 技職
109,1068,中州科技大學,04132006,行銷與流通管理系,N 修,C 二技,11,9,07 彰化縣,2 技職
109,1068,中州科技大學,06121008,資訊管理系,D 日,B 四技,4,2,07 彰化縣,2 技職
109,1068,中州科技大學,06121008,資訊管理系,N 修,B 四技,5,1,07 彰化縣,2 技職
109,1068,中州科技大學,06131008,資訊管理系,N 修,C 二技,52,23,07 彰化縣,2 技職
109,1068,中州科技大學,06131009,多媒體與遊戲發展科學系,D 日,B 四技,25,4,07 彰化縣,2 技職
109,1068,中州科技大學,07151035,智慧自動化工程系工程技術碩士班,D 日,M 碩士,4,0,07 彰化縣,2 技職
109,1068,中州科技大學,07151035,智慧自動化工程系,D 日,B 四技,37,2,07 彰化縣,2 技職
109,1068,中州科技大學,07151035,智慧自動化工程系工程技術碩士班,N 職,M 碩士,19,6,07 彰化縣,2 技職
109,1068,中州科技大學,07151035,智慧自動化工程系,N 修,B 四技,41,0,07 彰化縣,2 技職
109,1068,中州科技大學,07211023,保健食品系,D 日,M 碩士,1,3,07 彰化縣,2 技職
109,1068,中州科技大學,07211023,保健食品系,D 日,B 四技,11,20,07 彰化縣,2 技職
109,1068,中州科技大學,07211023,保健食品系,N 職,M 碩士,0,3,07 彰化縣,2 技職
109,1068,中州科技大學,07211023,保健食品系,N 修,B 四技,3,4,07 彰化縣,2 技職
109,1068,中州科技大學,07312022,景觀系,D 日,B 四技,18,10,07 彰化縣,2 技職
109,1068,中州科技大學,09221032,幼兒保育與家庭服務系,D 日,B 四技,0,23,07 彰化縣,2 技職
109,1068,中州科技大學,09221032,幼兒保育與家庭服務系,N 修,C 二技,22,221,07 彰化縣,2 技職
109,1068,中州科技大學,10121002,時尚創意設計與管理系,D 日,B 四技,0,12,07 彰化縣,2 技職
109,1068,中州科技大學,10121002,時尚創意設計與管理系,N 修,B 四技,1,9,07 彰化縣,2 技職
109,1068,中州科技大學,10121002,時尚創意設計與管理系,N 修,C 二技,5,44,07 彰化縣,2 技職
109,1068,中州科技大學,10131027,餐飲廚藝系,D 日,B 四技,42,32,07 彰化縣,2 技職
109,1068,中州科技大學,10131027,餐飲廚藝系,N 修,B 四技,32,15,07 彰化縣,2 技職
109,1068,中州科技大學,10131028,餐旅事業管理系,D 日,B 四技,7,9,07 彰化縣,2 技職
109,1068,中州科技大學,10131028,餐旅事業管理系,N 修,B 四技,8,2,07 彰化縣,2 技職
109,1068,中州科技大學,10141030,運動與健康促進系,D 日,B 四技,21,9,07 彰化縣,2 技職
109,1068,中州科技大學,10151029,觀光與休閒管理系,D 日,B 四技,6,13,07 彰化縣,2 技職
109,1068,中州科技大學,10151029,觀光與休閒管理系,N 修,B 四技,24,19,07 彰化縣,2 技職
109,1068,中州科技大學,10151029,觀光與休閒管理系,N 修,C 二技,19,12,07 彰化縣,2 技職
109,1069,修平科技大學,02112005,數位媒體設計系,D 日,B 四技,25,45,06 臺中市,2 技職
109,1069,修平科技大學,02311003,應用英語系,D 日,B 四技,21,26,06 臺中市,2 技職
109,1069,修平科技大學,02311004,應用日語系,D 日,B 四技,34,35,06 臺中市,2 技職
109,1069,修平科技大學,04121011,應用財務金融系,D 日,B 四技,9,7,06 臺中市,2 技職
109,1069,修平科技大學,04131009,國際企業經營系,D 日,B 四技,25,31,06 臺中市,2 技職
109,1069,修平科技大學,04131009,國際企業經營系,N 修,B 四技,18,13,06 臺中市,2 技職
109,1069,修平科技大學,04132013,行銷與流通管理系,D 日,B 四技,40,45,06 臺中市,2 技職
109,1069,修平科技大學,04132013,行銷與流通管理系,N 修,B 四技,11,11,06 臺中市,2 技職
109,1069,修平科技大學,04199015,人力資源管理與發展系,D 日,M 碩士,4,6,06 臺中市,2 技職
109,1069,修平科技大學,04199015,人力資源管理與發展系,D 日,B 四技,22,33,06 臺中市,2 技職
109,1069,修平科技大學,06121018,資訊網路技術系,D 日,B 四技,46,3,06 臺中市,2 技職
109,1069,修平科技大學,06131017,資訊管理系,D 日,B 四技,48,6,06 臺中市,2 技職
109,1069,修平科技大學,06131017,資訊管理系,N 修,B 四技,8,6,06 臺中市,2 技職
109,1069,修平科技大學,07132028,能源與材料科技系,D 日,B 四技,13,4,06 臺中市,2 技職
109,1069,修平科技大學,07141019,電機工程系,D 日,M 碩士,6,0,06 臺中市,2 技職
109,1069,修平科技大學,07141019,電機工程系,D 日,B 四技,51,0,06 臺中市,2 技職
109,1069,修平科技大學,07141019,電機工程系,N 修,B 四技,16,0,06 臺中市,2 技職
109,1069,修平科技大學,07141020,電子工程系,D 日,B 四技,48,0,06 臺中市,2 技職
109,1069,修平科技大學,07151021,機械工程系精密機械與製造科技碩士班,D 日,M 碩士,3,0,06 臺中市,2 技職
109,1069,修平科技大學,07151021,機械工程系,D 日,B 四技,71,2,06 臺中市,2 技職
109,1069,修平科技大學,07151021,機械工程系,N 修,B 四技,49,0,06 臺中市,2 技職
109,1069,修平科技大學,07191026,工業工程與管理系精實生產管理碩士班,D 日,M 碩士,2,1,06 臺中市,2 技職
109,1069,修平科技大學,07191026,工業工程與管理系,D 日,B 四技,36,8,06 臺中市,2 技職
109,1069,修平科技大學,07191026,工業工程與管理系精實生產管理碩士在職專班,N 職,M 碩士,3,0,06 臺中市,2 技職
109,1069,修平科技大學,07191026,工業工程與管理系,N 修,B 四技,22,0,06 臺中市,2 技職
109,1069,修平科技大學,10151029,觀光與遊憩管理系,D 日,B 四技,21,45,06 臺中市,2 技職
109,1070,長庚科技大學,05121001,健康產業科技研究所,D 日,M 碩士,1,6,03 桃園市,2 技職
109,1070,長庚科技大學,05191003,保健營養系,D 日,B 四技,11,71,03 桃園市,2 技職
109,1070,長庚科技大學,09131004,護理系,D 日,B 四技,101,556,03 桃園市,2 技職
109,1070,長庚科技大學,09131004,護理系,D 日,C 二技,29,467,03 桃園市,2 技職
109,1070,長庚科技大學,09131004,護理科,D 日,5 五專,7,104,03 桃園市,2 技職
109,1070,長庚科技大學,09131004,護理系,N 職,M 碩士,1,27,03 桃園市,2 技職
109,1070,長庚科技大學,09131004,護理系,N 修,C 二技,43,485,03 桃園市,2 技職
109,1070,長庚科技大學,09131006,呼吸照護系,D 日,C 二技,3,38,03 桃園市,2 技職
109,1070,長庚科技大學,09131010,高齡暨健康照護管理系,D 日,M 碩士,0,9,03 桃園市,2 技職
109,1070,長庚科技大學,09131010,高齡暨健康照護管理系,D 日,C 二技,1,34,03 桃園市,2 技職
109,1070,長庚科技大學,09131010,高齡暨健康照護管理系,N 修,C 二技,4,38,03 桃園市,2 技職
109,1070,長庚科技大學,09221008,幼兒保育系,D 日,B 四技,4,87,03 桃園市,2 技職
109,1070,長庚科技大學,09221008,幼兒保育系,D 日,C 二技,2,40,03 桃園市,2 技職
109,1070,長庚科技大學,09221008,幼兒保育系,N 修,C 二技,1,39,03 桃園市,2 技職
109,1070,長庚科技大學,10121009,化妝品應用系,D 日,B 四技,1,50,03 桃園市,2 技職
109,1070,長庚科技大學,10121009,化妝品應用系,D 日,C 二技,0,81,03 桃園市,2 技職
109,1071,臺北城市科技大學,02112004,數位多媒體設計系,D 日,B 四技,48,35,30 臺北市,2 技職
109,1071,臺北城市科技大學,02151001,流行音樂事業學士學位學程,D 日,B 四技,31,11,30 臺北市,2 技職
109,1071,臺北城市科技大學,02152002,演藝事業學士學位學程,D 日,B 四技,23,30,30 臺北市,2 技職
109,1071,臺北城市科技大學,02152002,演藝事業學士學位學程,D 日,C 二技,0,1,30 臺北市,2 技職
109,1071,臺北城市科技大學,02311003,應用外語系,D 日,B 四技,14,34,30 臺北市,2 技職
109,1071,臺北城市科技大學,02311003,應用外語科,D 日,5 五專,4,13,30 臺北市,2 技職
109,1071,臺北城市科技大學,04131007,企業管理系,D 日,B 四技,36,26,30 臺北市,2 技職
109,1071,臺北城市科技大學,04131007,企業管理系,N 修,B 四技,5,8,30 臺北市,2 技職
