學年度,學校代碼,學校名稱,科系代碼,科系名稱,日間_進修別,等級別,上學年畢業生男,上學年畢業生女,縣市名稱,體系別
112,2,國立清華大學,7151056,動力機械工程學系,D 日,D 博士,18,2,18 新竹市,1 一般
112,2,國立清華大學,7151056,動力機械工程學系,D 日,M 碩士,99,24,18 新竹市,1 一般
112,2,國立清華大學,7151056,動力機械工程學系,D 日,B 學士,82,21,18 新竹市,1 一般
112,2,國立清華大學,7151129,智慧生產與製造產業碩士專班,D 日,M 碩士,2,0,18 新竹市,1 一般
112,2,國立清華大學,7151134,AI智慧製造與工業物聯網產業碩士專班,D 日,M 碩士,2,0,18 新竹市,1 一般
112,2,國立清華大學,7191061,工業工程與工程管理學系,D 日,D 博士,3,4,18 新竹市,1 一般
112,2,國立清華大學,7191061,工業工程與工程管理學系,D 日,M 碩士,54,52,18 新竹市,1 一般
112,2,國立清華大學,7191061,工業工程與工程管理學系,D 日,B 學士,34,23,18 新竹市,1 一般
112,2,國立清華大學,7191061,工業工程與工程管理學系,N 職,M 碩士,15,13,18 新竹市,1 一般
112,2,國立清華大學,7191123,智慧製造跨院高階主管碩士在職學位學程,N 職,M 碩士,10,0,18 新竹市,1 一般
112,2,國立清華大學,7193063,生醫工程與環境科學系,D 日,D 博士,6,2,18 新竹市,1 一般
112,2,國立清華大學,7193063,生醫工程與環境科學系,D 日,M 碩士,21,33,18 新竹市,1 一般
112,2,國立清華大學,7193063,生醫工程與環境科學系,D 日,B 學士,20,13,18 新竹市,1 一般
112,2,國立清華大學,7193065,生物醫學工程研究所,D 日,M 碩士,8,14,18 新竹市,1 一般
112,2,國立清華大學,7194059,奈米工程與微系統研究所,D 日,D 博士,3,1,18 新竹市,1 一般
112,2,國立清華大學,7194059,奈米工程與微系統研究所,D 日,M 碩士,8,7,18 新竹市,1 一般
112,2,國立清華大學,7194066,工程與系統科學系,D 日,D 博士,12,1,18 新竹市,1 一般
112,2,國立清華大學,7194066,工程與系統科學系,D 日,M 碩士,52,13,18 新竹市,1 一般
112,2,國立清華大學,7194066,工程與系統科學系,D 日,B 學士,64,36,18 新竹市,1 一般
112,2,國立清華大學,7194069,原子科學院學士班,D 日,B 學士,11,8,18 新竹市,1 一般
112,2,國立清華大學,7199070,全球營運管理碩士雙聯學位學程,D 日,M 碩士,0,1,18 新竹市,1 一般
112,2,國立清華大學,9121073,醫學科學系,D 日,B 學士,8,19,18 新竹市,1 一般
112,2,國立清華大學,99999074,跨院國際博士班學位學程,D 日,D 博士,6,2,18 新竹市,1 一般
112,2,國立清華大學,99999074,跨院國際碩士學位學程,D 日,M 碩士,1,9,18 新竹市,1 一般
112,2,國立清華大學,99999075,清華學院學士班,D 日,B 學士,2,1,18 新竹市,1 一般
112,2,國立清華大學,99999120,清華學院國際學士班,D 日,B 學士,8,21,18 新竹市,1 一般
112,3,國立臺灣大學,1131001,華語教學碩士學位學程,D 日,M 碩士,0,14,30 臺北市,1 一般
112,3,國立臺灣大學,2151002,音樂學研究所,D 日,M 碩士,2,4,30 臺北市,1 一般
112,3,國立臺灣大學,2152003,戲劇學系,D 日,D 博士,0,1,30 臺北市,1 一般
112,3,國立臺灣大學,2152003,戲劇學系,D 日,M 碩士,3,2,30 臺北市,1 一般
112,3,國立臺灣大學,2152003,戲劇學系,D 日,B 學士,8,22,30 臺北市,1 一般
112,3,國立臺灣大學,2191004,藝術史研究所,D 日,M 碩士,1,1,30 臺北市,1 一般
112,3,國立臺灣大學,2221012,歷史學系,D 日,D 博士,3,2,30 臺北市,1 一般
112,3,國立臺灣大學,2221012,歷史學系,D 日,M 碩士,11,3,30 臺北市,1 一般
112,3,國立臺灣大學,2221012,歷史學系,D 日,B 學士,28,17,30 臺北市,1 一般
112,3,國立臺灣大學,2222013,人類學系,D 日,D 博士,0,1,30 臺北市,1 一般
112,3,國立臺灣大學,2222013,人類學系,D 日,M 碩士,2,4,30 臺北市,1 一般
112,3,國立臺灣大學,2222013,人類學系,D 日,B 學士,15,23,30 臺北市,1 一般
112,3,國立臺灣大學,2231014,哲學系,D 日,M 碩士,3,2,30 臺北市,1 一般
112,3,國立臺灣大學,2231014,哲學系,D 日,B 學士,16,14,30 臺北市,1 一般
112,3,國立臺灣大學,2311007,外國語文學系,D 日,D 博士,0,3,30 臺北市,1 一般
112,3,國立臺灣大學,2311007,外國語文學系,D 日,M 碩士,2,13,30 臺北市,1 一般
112,3,國立臺灣大學,2311007,外國語文學系,D 日,B 學士,22,92,30 臺北市,1 一般
112,3,國立臺灣大學,2311009,日本語文學系,D 日,M 碩士,2,2,30 臺北市,1 一般
112,3,國立臺灣大學,2311009,日本語文學系,D 日,B 學士,12,32,30 臺北市,1 一般
112,3,國立臺灣大學,2312010,翻譯碩士學位學程,D 日,M 碩士,4,12,30 臺北市,1 一般
112,3,國立臺灣大學,2321005,臺灣文學研究所,D 日,D 博士,0,1,30 臺北市,1 一般
112,3,國立臺灣大學,2321005,臺灣文學研究所,D 日,M 碩士,7,3,30 臺北市,1 一般
112,3,國立臺灣大學,2322006,中國文學系,D 日,D 博士,7,3,30 臺北市,1 一般
112,3,國立臺灣大學,2322006,中國文學系,D 日,M 碩士,8,11,30 臺北市,1 一般
112,3,國立臺灣大學,2322006,中國文學系,D 日,B 學士,15,34,30 臺北市,1 一般
112,3,國立臺灣大學,2322006,中國文學系國際學生學士班,D 日,B 學士,5,10,30 臺北市,1 一般
112,3,國立臺灣大學,2399011,語言學研究所,D 日,D 博士,2,1,30 臺北市,1 一般
112,3,國立臺灣大學,2399011,語言學研究所,D 日,M 碩士,4,3,30 臺北市,1 一般
112,3,國立臺灣大學,3111015,經濟學系,D 日,M 碩士,30,13,30 臺北市,1 一般
112,3,國立臺灣大學,3111015,經濟學系,D 日,B 學士,75,58,30 臺北市,1 一般
112,3,國立臺灣大學,3111015,經濟學系,N 職,M 碩士,4,5,30 臺北市,1 一般
112,3,國立臺灣大學,3121016,政治學系,D 日,D 博士,3,1,30 臺北市,1 一般
112,3,國立臺灣大學,3121016,政治學系,D 日,M 碩士,27,10,30 臺北市,1 一般
112,3,國立臺灣大學,3121016,政治學系,D 日,B 學士,90,73,30 臺北市,1 一般
112,3,國立臺灣大學,3121016,政治學系,N 職,M 碩士,3,4,30 臺北市,1 一般
112,3,國立臺灣大學,3131019,心理學系,D 日,D 博士,3,1,30 臺北市,1 一般
112,3,國立臺灣大學,3131019,心理學系,D 日,M 碩士,7,23,30 臺北市,1 一般
112,3,國立臺灣大學,3131019,心理學系,D 日,B 學士,36,33,30 臺北市,1 一般
112,3,國立臺灣大學,3141018,社會學系,D 日,M 碩士,3,5,30 臺北市,1 一般
112,3,國立臺灣大學,3141018,社會學系,D 日,B 學士,16,28,30 臺北市,1 一般
112,3,國立臺灣大學,3142021,地理環境資源學系,D 日,D 博士,1,3,30 臺北市,1 一般
112,3,國立臺灣大學,3142021,地理環境資源學系,D 日,M 碩士,12,9,30 臺北市,1 一般
112,3,國立臺灣大學,3142021,地理環境資源學系,D 日,B 學士,16,13,30 臺北市,1 一般
112,3,國立臺灣大學,3191023,國家發展研究所,D 日,D 博士,6,0,30 臺北市,1 一般
112,3,國立臺灣大學,3191023,國家發展研究所,D 日,M 碩士,22,10,30 臺北市,1 一般
112,3,國立臺灣大學,3191023,國家發展研究所,N 職,M 碩士,18,13,30 臺北市,1 一般
112,3,國立臺灣大學,3212024,新聞研究所,D 日,M 碩士,4,19,30 臺北市,1 一般
112,3,國立臺灣大學,3222025,圖書資訊學系,D 日,D 博士,2,1,30 臺北市,1 一般
112,3,國立臺灣大學,3222025,圖書資訊學系,D 日,M 碩士,2,10,30 臺北市,1 一般
112,3,國立臺灣大學,3222025,圖書資訊學系,D 日,B 學士,11,29,30 臺北市,1 一般
112,3,國立臺灣大學,4111027,會計學系,D 日,D 博士,0,1,30 臺北市,1 一般
112,3,國立臺灣大學,4111027,會計學系,D 日,M 碩士,22,21,30 臺北市,1 一般
112,3,國立臺灣大學,4111027,會計學系,D 日,B 學士,47,77,30 臺北市,1 一般
112,3,國立臺灣大學,4121032,財務金融學系,D 日,D 博士,1,1,30 臺北市,1 一般
112,3,國立臺灣大學,4121032,財務金融學系,D 日,M 碩士,29,32,30 臺北市,1 一般
112,3,國立臺灣大學,4121032,財務金融學系,D 日,B 學士,61,60,30 臺北市,1 一般
112,3,國立臺灣大學,4131026,商學研究所,D 日,D 博士,1,0,30 臺北市,1 一般
112,3,國立臺灣大學,4131026,商學研究所,D 日,M 碩士,31,27,30 臺北市,1 一般
112,3,國立臺灣大學,4131028,管理學院企業管理碩士專班,D 日,M 碩士,17,28,30 臺北市,1 一般
112,3,國立臺灣大學,4131029,工商管理學系,D 日,B 學士,43,46,30 臺北市,1 一般
112,3,國立臺灣大學,4131030,事業經營碩士在職學位學程,N 職,M 碩士,16,10,30 臺北市,1 一般
112,3,國立臺灣大學,4131031,國際企業學系,D 日,D 博士,1,3,30 臺北市,1 一般
112,3,國立臺灣大學,4131031,國際企業學系,D 日,M 碩士,19,38,30 臺北市,1 一般
112,3,國立臺灣大學,4131031,國際企業學系,D 日,B 學士,32,53,30 臺北市,1 一般
112,3,國立臺灣大學,4134022,公共事務研究所,D 日,M 碩士,5,12,30 臺北市,1 一般
112,3,國立臺灣大學,4199034,臺大復旦EMBA境外專班,N 職,M 碩士,21,8,30 臺北市,1 一般
112,3,國立臺灣大學,4199146,管理學院碩士在職專班,N 職,M 碩士,105,55,30 臺北市,1 一般
112,3,國立臺灣大學,4199148,管理學院創業創新管理碩士在職專班,N 職,M 碩士,9,5,30 臺北市,1 一般
112,3,國立臺灣大學,4211035,法律學系,D 日,D 博士,1,0,30 臺北市,1 一般
112,3,國立臺灣大學,4211035,法律學系,D 日,M 碩士,48,43,30 臺北市,1 一般
112,3,國立臺灣大學,4211035,法律學系,D 日,B 學士,97,112,30 臺北市,1 一般
112,3,國立臺灣大學,4212036,科際整合法律學研究所,D 日,M 碩士,5,22,30 臺北市,1 一般
112,3,國立臺灣大學,4212037,事業經營法務碩士在職學位學程,N 職,M 碩士,7,11,30 臺北市,1 一般
112,3,國立臺灣大學,5111038,生命科學系,D 日,D 博士,0,2,30 臺北市,1 一般
112,3,國立臺灣大學,5111038,生命科學系,D 日,M 碩士,6,9,30 臺北市,1 一般
112,3,國立臺灣大學,5111038,生命科學系,D 日,B 學士,15,21,30 臺北市,1 一般
112,3,國立臺灣大學,5111040,植物科學研究所,D 日,D 博士,5,0,30 臺北市,1 一般
112,3,國立臺灣大學,5111040,植物科學研究所,D 日,M 碩士,10,5,30 臺北市,1 一般
112,3,國立臺灣大學,5111041,昆蟲學系,D 日,M 碩士,4,5,30 臺北市,1 一般
112,3,國立臺灣大學,5111041,昆蟲學系,D 日,B 學士,15,1,30 臺北市,1 一般
112,3,國立臺灣大學,5121044,生物科技研究所,D 日,D 博士,3,4,30 臺北市,1 一般
112,3,國立臺灣大學,5121044,生物科技研究所,D 日,M 碩士,7,4,30 臺北市,1 一般
112,3,國立臺灣大學,5121045,生化科學研究所,D 日,D 博士,4,5,30 臺北市,1 一般
112,3,國立臺灣大學,5121045,生化科學研究所,D 日,M 碩士,7,12,30 臺北市,1 一般
112,3,國立臺灣大學,5121046,分子與細胞生物學研究所,D 日,D 博士,1,2,30 臺北市,1 一般
112,3,國立臺灣大學,5121046,分子與細胞生物學研究所,D 日,M 碩士,10,13,30 臺北市,1 一般
112,3,國立臺灣大學,5121047,基因體與系統生物學學位學程,D 日,D 博士,3,2,30 臺北市,1 一般
112,3,國立臺灣大學,5121047,基因體與系統生物學學位學程,D 日,M 碩士,1,3,30 臺北市,1 一般
112,3,國立臺灣大學,5121151,生化科技學系,D 日,D 博士,3,2,30 臺北市,1 一般
112,3,國立臺灣大學,5121151,生化科技學系,D 日,M 碩士,18,17,30 臺北市,1 一般
112,3,國立臺灣大學,5121151,生化科技學系,D 日,B 學士,14,21,30 臺北市,1 一般
112,3,國立臺灣大學,5121160,生物科技管理碩士在職學位學程,N 職,M 碩士,13,9,30 臺北市,1 一般
112,3,國立臺灣大學,5123050,生物化學暨分子生物學研究所,D 日,D 博士,2,1,30 臺北市,1 一般
112,3,國立臺灣大學,5123050,生物化學暨分子生物學研究所,D 日,M 碩士,14,14,30 臺北市,1 一般
112,3,國立臺灣大學,5124155,生物資訊學國際研究生博士學位學程,D 日,D 博士,1,0,30 臺北市,1 一般
112,3,國立臺灣大學,5199156,跨領域神經科學國際研究生博士學位學程,D 日,D 博士,1,1,30 臺北市,1 一般
112,3,國立臺灣大學,5199167,生物多樣性國際碩士學位學程,D 日,M 碩士,0,4,30 臺北市,1 一般
112,3,國立臺灣大學,5212043,生態學與演化生物學研究所,D 日,D 博士,1,0,30 臺北市,1 一般
112,3,國立臺灣大學,5212043,生態學與演化生物學研究所,D 日,M 碩士,9,6,30 臺北市,1 一般
112,3,國立臺灣大學,5311051,化學系,D 日,D 博士,16,5,30 臺北市,1 一般
112,3,國立臺灣大學,5311051,化學系,D 日,M 碩士,40,28,30 臺北市,1 一般
112,3,國立臺灣大學,5311051,化學系,D 日,B 學士,51,14,30 臺北市,1 一般
112,3,國立臺灣大學,5321052,地質科學系,D 日,D 博士,2,0,30 臺北市,1 一般
112,3,國立臺灣大學,5321052,地質科學系,D 日,M 碩士,14,15,30 臺北市,1 一般
112,3,國立臺灣大學,5321052,地質科學系,D 日,B 學士,28,3,30 臺北市,1 一般
112,3,國立臺灣大學,5321053,氣候變遷與永續發展國際博士學位學程,D 日,D 博士,1,0,30 臺北市,1 一般
112,3,國立臺灣大學,5321053,氣候變遷與永續發展國際碩士學位學程,D 日,M 碩士,2,7,30 臺北市,1 一般
112,3,國立臺灣大學,5322056,大氣科學系,D 日,D 博士,1,1,30 臺北市,1 一般
112,3,國立臺灣大學,5322056,大氣科學系,D 日,M 碩士,12,10,30 臺北市,1 一般
112,3,國立臺灣大學,5322056,大氣科學系,D 日,B 學士,20,6,30 臺北市,1 一般
112,3,國立臺灣大學,5323057,海洋研究所,D 日,D 博士,1,2,30 臺北市,1 一般
112,3,國立臺灣大學,5323057,海洋研究所,D 日,M 碩士,18,13,30 臺北市,1 一般
112,3,國立臺灣大學,5331054,物理學系,D 日,D 博士,11,0,30 臺北市,1 一般
112,3,國立臺灣大學,5331054,物理學系,D 日,M 碩士,43,11,30 臺北市,1 一般
112,3,國立臺灣大學,5331054,物理學系,D 日,B 學士,57,4,30 臺北市,1 一般
112,3,國立臺灣大學,5331055,應用物理學研究所,D 日,D 博士,1,1,30 臺北市,1 一般
112,3,國立臺灣大學,5331055,應用物理學研究所,D 日,M 碩士,10,3,30 臺北市,1 一般
112,3,國立臺灣大學,5332058,天文物理研究所,D 日,M 碩士,5,0,30 臺北市,1 一般
112,3,國立臺灣大學,5411059,數學系,D 日,M 碩士,12,0,30 臺北市,1 一般
112,3,國立臺灣大學,5411059,數學系,D 日,B 學士,38,7,30 臺北市,1 一般
112,3,國立臺灣大學,5421060,統計碩士學位學程,D 日,M 碩士,8,3,30 臺北市,1 一般
112,3,國立臺灣大學,5499061,應用數學科學研究所,D 日,M 碩士,8,0,30 臺北市,1 一般
112,3,國立臺灣大學,6131062,資訊管理學系,D 日,D 博士,1,2,30 臺北市,1 一般
112,3,國立臺灣大學,6131062,資訊管理學系,D 日,M 碩士,26,23,30 臺北市,1 一般
112,3,國立臺灣大學,6131062,資訊管理學系,D 日,B 學士,23,22,30 臺北市,1 一般
112,3,國立臺灣大學,6131063,資訊網路與多媒體研究所,D 日,D 博士,4,0,30 臺北市,1 一般
112,3,國立臺灣大學,6131063,資訊網路與多媒體研究所,D 日,M 碩士,27,14,30 臺北市,1 一般
112,3,國立臺灣大學,6131067,資訊工程學系,D 日,D 博士,10,2,30 臺北市,1 一般
112,3,國立臺灣大學,6131067,資訊工程學系,D 日,M 碩士,113,20,30 臺北市,1 一般
112,3,國立臺灣大學,6131067,資訊工程學系人工智慧碩士班,D 日,M 碩士,7,3,30 臺北市,1 一般
112,3,國立臺灣大學,6131067,資訊工程學系,D 日,B 學士,106,18,30 臺北市,1 一般
112,3,國立臺灣大學,6131067,資訊工程學系,N 職,M 碩士,2,1,30 臺北市,1 一般
112,3,國立臺灣大學,6131081,生醫電子與資訊學研究所,D 日,D 博士,11,1,30 臺北市,1 一般
112,3,國立臺灣大學,6131081,生醫電子與資訊學研究所,D 日,M 碩士,29,11,30 臺北市,1 一般
112,3,國立臺灣大學,6131158,資料科學博士學位學程,D 日,D 博士,1,0,30 臺北市,1 一般
112,3,國立臺灣大學,6131158,資料科學碩士學位學程,D 日,M 碩士,11,1,30 臺北市,1 一般
112,3,國立臺灣大學,7111076,化學工程學系,D 日,D 博士,4,3,30 臺北市,1 一般
112,3,國立臺灣大學,7111076,化學工程學系,D 日,M 碩士,79,31,30 臺北市,1 一般
112,3,國立臺灣大學,7111076,化學工程學系,D 日,B 學士,69,23,30 臺北市,1 一般
112,3,國立臺灣大學,7111077,高分子科學與工程學研究所,D 日,D 博士,3,0,30 臺北市,1 一般
112,3,國立臺灣大學,7111077,高分子科學與工程學研究所,D 日,M 碩士,15,9,30 臺北市,1 一般
112,3,國立臺灣大學,7112078,材料科學與工程學系,D 日,D 博士,9,1,30 臺北市,1 一般
112,3,國立臺灣大學,7112078,材料科學與工程學系,D 日,M 碩士,44,23,30 臺北市,1 一般
112,3,國立臺灣大學,7112078,材料科學與工程學系國際應用材料工程碩士班,D 日,M 碩士,5,3,30 臺北市,1 一般
112,3,國立臺灣大學,7112078,材料科學與工程學系,D 日,B 學士,34,12,30 臺北市,1 一般
